./pdb/g2/pdb4g2p.ent	GLYCEROL
./pdb/g2/pdb3g2q.ent	SINEFUNGIN
./pdb/g2/pdb4g25.ent	SELENOMETHIONINE
./pdb/g2/pdb4g25.ent	ION
./pdb/g2/pdb4g25.ent	ION
./pdb/g2/pdb6g21.ent	N-ACETYL-D-GLUCOSAMINE
./pdb/g2/pdb6g21.ent	ACID
./pdb/g2/pdb6g21.ent	ION
./pdb/g2/pdb6g21.ent	ION
./pdb/g2/pdb3g2j.ent	2-LYSINE(3-HYDROXY-2-METHYL-5-PHOSPHONOOXYMETHYL-
./pdb/g2/pdb3g2j.ent	PYRIDIN-4-YLMETHANE)
./pdb/g2/pdb3g2j.ent	N-(HYDROXYACETYL)-BETA-D-GLUCOPYRANOSYLAMINE
./pdb/g2/pdb2g2r.ent	ION
./pdb/g2/pdb2g2r.ent	N-(TRANS-4'-NITRO-4-STILBENYL)-N-METHYL-5-AMINO-
./pdb/g2/pdb2g2r.ent	ACID
./pdb/g2/pdb5g2f.ent	ION
./pdb/g2/pdb4g2o.ent	S,S-(2-HYDROXYETHYL)THIOCYSTEINE
./pdb/g2/pdb4g2o.ent	3-SULFINOALANINE
./pdb/g2/pdb4g2o.ent	2,3,4,6-TETRAHYDROXY-5H-BENZO[7]ANNULEN-5-ONE
./pdb/g2/pdb4g2o.ent	ION
./pdb/g2/pdb3g2s.ent	HEXANE-1,6-DIOL
./pdb/g2/pdb5g2n.ent	2-AZANYL-~{N}-[7-METHOXY-8-(3-MORPHOLIN-4-
./pdb/g2/pdb5g2n.ent	YLPROPOXY)-2,3-DIHYDROIMIDAZO[1,2-C]QUINAZOLIN-
./pdb/g2/pdb5g2n.ent	5-YL]PYRIMIDINE-5-CARBOXAMIDE
./pdb/g2/pdb5g2n.ent	ION
./pdb/g2/pdb2g2h.ent	6-(2,6-DICHLOROPHENYL)-2-{[3-(HYDROXYMETHYL)
./pdb/g2/pdb2g2h.ent	PHENYL]AMINO}-8-METHYLPYRIDO[2,3-D]PYRIMIDIN-7(8H)-ONE
./pdb/g2/pdb6g28.ent	[(2R,3S,4R,5R)-5-(6-AMINOPURIN-9-YL)-3,4-DIHYDROXY-
./pdb/g2/pdb6g28.ent	[HYDROXY-[[(2R,3S,4R,5S)-3,4,5-
./pdb/g2/pdb6g28.ent	HYDROGEN
./pdb/g2/pdb6g28.ent	PHOSPHATE
./pdb/g2/pdb6g28.ent	ION
./pdb/g2/pdb6g28.ent	ION
./pdb/g2/pdb4g2i.ent	(3E,5E)-6-(3-{2-[3,4-BIS(HYDROXYMETHYL)
./pdb/g2/pdb4g2i.ent	PHENYL]ETHYL}PHENYL)-1,1,1-TRIFLUORO-2-
./pdb/g2/pdb4g2i.ent	(TRIFLUOROMETHYL)OCTA-3,5-DIEN-2-OL
./pdb/g2/pdb6g26.ent	ION
./pdb/g2/pdb6g26.ent	1,2-ETHANEDIOL
./pdb/g2/pdb6g26.ent	GLYCOL
./pdb/g2/pdb4g2g.ent	FE
./pdb/g2/pdb4g2g.ent	ION
./pdb/g2/pdb4g2g.ent	SULFOXIDE
./pdb/g2/pdb4g2g.ent	4,4'-(1H-1,2,3-TRIAZOLE-1,5-DIYL)DIPHENOL
./pdb/g2/pdb3g2z.ent	3-(1H-TETRAZOL-5-YLAMINO)CYCLOHEX-2-EN-1-ONE
./pdb/g2/pdb3g2z.ent	SULFOXIDE
./pdb/g2/pdb2g2q.ent	SELENOMETHIONINE
./pdb/g2/pdb2g2q.ent	ION
./pdb/g2/pdb1g2f.ent	ION
./pdb/g2/pdb2g2f.ent	ESTER
./pdb/g2/pdb2g2f.ent	O-((ADENOSYL-PHOSPHO)PHOSPHO)-S-
./pdb/g2/pdb2g2f.ent	ACETAMIDYL-DIESTER
./pdb/g2/pdb6g2q.ent	2',3'-DIDEOXYCYTIDINE-5'-MONOPHOSPHATE
./pdb/g2/pdb6g2q.ent	ION
./pdb/g2/pdb6g2q.ent	[(~{S})-CHLORANYL-[[[(2~{R},3~{S},5~{R})-5-[5-METHYL-2,
./pdb/g2/pdb6g2q.ent	4-BIS(OXIDANYLIDENE)PYRIMIDIN-1-YL]-3-OXIDANYL-OXOLAN-
./pdb/g2/pdb6g2q.ent	2-YL]METHOXY-OXIDANYL-PHOSPHORYL]OXY-OXIDANYL-
./pdb/g2/pdb6g2q.ent	ACID
./pdb/g2/pdb6g2q.ent	ION
./pdb/g2/pdb6g2q.ent	ION
./pdb/g2/pdb3g2d.ent	ION
./pdb/g2/pdb3g2d.ent	GLYCOL
./pdb/g2/pdb3g2d.ent	GLYCEROL
./pdb/g2/pdb5g2o.ent	SULFOXIDE
./pdb/g2/pdb5g2o.ent	DINUCLEOTIDE
./pdb/g2/pdb3g2f.ent	S-(DIMETHYLARSENIC)CYSTEINE
./pdb/g2/pdb3g2f.ent	ADENOSINE-5'-DIPHOSPHATE
./pdb/g2/pdb3g2f.ent	ION
./pdb/g2/pdb3g2f.ent	ION
./pdb/g2/pdb3g2f.ent	1,2-ETHANEDIOL
./pdb/g2/pdb1g2m.ent	ION
./pdb/g2/pdb1g2m.ent	4-{[1-METHYL-5-(2-METHYL-BENZOIMIDAZOL-1-YLMETHYL)-1H-
./pdb/g2/pdb1g2m.ent	BENZOIMIDAZOL-2-YLMETHYL]-AMINO}-BENZAMIDINE
./pdb/g2/pdb2g2i.ent	ADENOSINE-5'-DIPHOSPHATE
./pdb/g2/pdb4g2u.ent	ION
./pdb/g2/pdb4g2u.ent	N-ACETYL-D-GLUCOSAMINE
./pdb/g2/pdb3g2k.ent	2-LYSINE(3-HYDROXY-2-METHYL-5-PHOSPHONOOXYMETHYL-
./pdb/g2/pdb3g2k.ent	PYRIDIN-4-YLMETHANE)
./pdb/g2/pdb3g2k.ent	1-BETA-D-GLUCOPYRANOSYL-4-NAPHTHALEN-2-YL-1H-1,2,3-
./pdb/g2/pdb3g2k.ent	TRIAZOLE
./pdb/g2/pdb5g2p.ent	ION
./pdb/g2/pdb5g2p.ent	PYRIDOXAL-5'-PHOSPHATE
./pdb/g2/pdb1g20.ent	ION
./pdb/g2/pdb1g20.ent	CLUSTER
./pdb/g2/pdb1g20.ent	ACID
./pdb/g2/pdb1g20.ent	CLUSTER
./pdb/g2/pdb1g20.ent	CLUSTER
./pdb/g2/pdb1g2w.ent	ION
./pdb/g2/pdb1g2w.ent	PYRIDOXAL-5'-PHOSPHATE
./pdb/g2/pdb1g2a.ent	ION
./pdb/g2/pdb1g2a.ent	ACTINONIN
./pdb/g2/pdb4g2y.ent	DI(HYDROXYETHYL)ETHER
./pdb/g2/pdb4g2y.ent	ION
./pdb/g2/pdb4g2y.ent	ION
./pdb/g2/pdb4g2y.ent	2-{5-[(4-METHYLPIPERAZIN-1-YL)SULFONYL]-2-
./pdb/g2/pdb4g2y.ent	PROPOXYPHENYL}-3,5,6,7-TETRAHYDRO-4H-
